Name,State/Country,City,Link
Juanita Sanchez Educational Complex,Rhode Island,Providence,http://cavchronicle.org
Toll Gate High School,Rhode Island,Warwick,https://tollgatetribune.com
Chapin High School,South Carolina,Chapin,http://cspneagles.com
James Island Charter High School,South Carolina,Charleston,http://chswarriorscroll.com
Richland Northeast High School,South Carolina,Columbia,http://thesaber.org
Hammond School,South Carolina,Columbia,https://hammondsentinel.com
Gaffney High School,South Carolina,Gaffney,http://ghsindianpost.org
Christ Church Episcopal School,South Carolina,Greenville,http://ccesnews.org
Bob Jones Academy,South Carolina,Greenville,https://bjatriangle.com
Greer Middle College Charter High School,South Carolina,Greer,https://theforgenews.com
Chapman High School,South Carolina,Inman,http://chsprowl.com
Buford High School,South Carolina,Lancaster,https://bufordstinger.com
Carolina Forest High School,South Carolina,Myrtle Beach,http://cfhsprowler.com
Academic Magnet High School,South Carolina,North Charleston,http://amhsnewspaper.com
Fort Dorchester High School,South Carolina,North Charleston,https://fdhsnews.com
Socastee High School,South Carolina,Socastee,https://thenativevoice.net
Spartanburg High School,South Carolina,Spartanburg,https://shsnorsenews.org
Travelers Rest High School,South Carolina,Travelers Rest,http://blueandgoldnewspaper.com
Arlington High School,Tennessee,Arlington,http://ahstigerlife.com
West Creek High School,Tennessee,Clarksville,https://wchscoyotecaller.com
Collegedale Academy,Tennessee,Collegedale,http://caecholier.com
St. George's Independent School,Tennessee,Collierville,http://gryphonlodge.com
Collierville High School,Tennessee,Collierville,https://dragonspiritnews.org
Chattanooga Central High School,Tennessee,Harrison,http://Centraldigest.com
Science Hill High School,Tennessee,Johnson City,https://topperherald.com
Bearden High School,Tennessee,Knoxville,http://beardenbark.com
Coffee County Central High School,Tennessee,Manchester,https://coffeepresschs.com
White Station High School,Tennessee,Memphis,http://whitestationscroll.net
Hutchison School,Tennessee,Memphis,https://hutchisonsignpost.com
St. Mary''s Episcopal School,Tennessee,Memphis,https://stmarystatler.org
Blackman High School,Tennessee,Murfreesboro,http://blackmanvoice.net/
Hillsboro High School,Tennessee,Nashville,http://hillsboroglobe.com
Hillwood High School,Tennessee,Nashville,http://jlhsnews.org
Dyer County School High School,Tennessee,Newbern,https://dctribalmedia.com
Burlington High School,Vermont,Burlington,https://bhsregister.com
Essex High School,Vermont,Essex Junction,https://ehshive.com
Lake Region Union High School,Vermont,Orleans,https://lrpost.org
Rice Memorial High School,Vermont,South Burlington,https://knightsbanner.org
Bellows Free Academy,Vermont,St. Albans,http://bfamercury.org
Blue Mountain Union School,Vermont,Wells River,https://bucksnewsbnn.org
John Champe High School,Virginia,Aldie,https://jchsroundtablereview.com
Lightridge High School,Virginia,Aldie,https://lightridgenews.com
West Potomac High School,Virginia,Alexandria,http://thewpwire.org
Thomas Jefferson H.S. for Science and Technology,Virginia,Alexandria,http://tjtoday.org
Hayfield Secondary School,Virginia,Alexandria,http://harvesternews.com
St. Stephen''s and St. Agnes School,Virginia,Alexandria,http://thesaintsvoice.org
Alexandria City High School,Virginia,Alexandria,https://actheogony.com
Annandale High School,Virginia,Annandale,http://thea-blast.org
Washington-Lee High School,Virginia,Arlington,http://crossedsabres.org
Bishop O''Connell High School,Virginia,Arlington,https://oconnellvisor.org
Arlington Career Center,Virginia,Arlington,https://accchronicle.net
Stone Bridge High School,Virginia,Ashburn,http://bulldogtribune.com
Broad Run High School,Virginia,Ashburn,http://brhspartan.com
Briar Woods High School,Virginia,Ashburn,https://bwhsfalconflyer.com
Lake Braddock Secondary School,Virginia,Burke,http://lbssbearfacts.com
Mountain View Alternative High School,Virginia,Centreville,http://mtviewmirror.com
Chantilly High School,Virginia,Chantilly,http://ChantillyNews.org
Albemarle High School,Virginia,Charlottesville,http://AHSRevolution.org
Charlottesville High School,Virginia,Charlottesville,https://chsktr.com
Chatham High School,Virginia,Chatham,http://cavalierchronicles.org/
Centreville High School,Virginia,Clifton,http://centrevillesentinel.com
Western Albemarle High School,Virginia,Crozet,http://thewesternhemisphere.org/
Robinson Secondary School,Virginia,Fairfax,http://Valor-Dictus.com
Fairfax High School,Virginia,Fairfax,http://fairfacts.net
James Madison High School,Virginia,Fairfax,http://warhawknews.com
George Mason High School,Virginia,Falls Church,http://meridianlasso.org
Falls Church High School,Virginia,Falls Church,http://fchsjagwire.com
Justice High School,Virginia,Falls Church,https://theverdictjhs.com
Riverbend High School,Virginia,Fredericksburg,http://RHSAroundthebend.com
Gainesville High School,Virginia,Gainesville,https://thecardinalcolumn.org
Deep Run High School,Virginia,Glen Allen,http://deeprunsentinelonline.org
Bethel High School,Virginia,Hampton,https://bethelbearfacts.com
Harrisonburg High School,Virginia,Harrisonburg,http://hhsmedia.com
Heritage High School - VA,Virginia,Leesburg,http://hhspawprint.org
Loudoun County High School,Virginia,Leesburg,https://countychronicle.org
Riverside High School,Virginia,Leesburg,https://riversiderambler.org
Rockbridge County High School,Virginia,Lexington,http://rchsprowler.com
Osbourn High School,Virginia,Manassas,https://ohstalon.com
Osbourn Park High School,Virginia,Manassas,https://ophsbuzz.com
Langley High School,Virginia,Mclean,http://saxonscope.com
McLean High School,Virginia,McLean,http://thehighlandernews.com
The Potomac School,Virginia,McLean,https://potomaccurrent.org
BASIS Independent McLean,Virginia,McLean,https://thebimbulletin.com
Clover Hill High School,Virginia,Midlothian,https://chhsnews.net
Manchester High School - VA,Virginia,Midlothian,http://mhsscroll.com
Louisa County High School,Virginia,Mineral,https://lchsnews.com
Menchville High School,Virginia,Newport News,http://mhslionsroar.com
Kettle Run High School,Virginia,Nokesville,http://krhsnews.com
Patriot High School,Virginia,Nokesville,https://phscharge.com
Granby High School,Virginia,Norfolk,https://thegranbyspectator.com
Flint Hills School,Virginia,Oakton,http://fhsview.com
Fluvanna County High School,Virginia,Palmyra,http://theflucobeat.com
Appomattox Regional Governor''s School,Virginia,Petersburg,https://argsdragonslair.com
Powhatan High School,Virginia,Powhatan,https://phspress.net
Prince George High School,Virginia,Prince George,https://trnwired.org
Woodgrove High School,Virginia,Purcellville,http://thewoodgroveoutlander.com
Loudoun Valley High School,Virginia,Purcellville,https://thevikingnews.com
South Lakes Sentinel,Virginia,Reston,http://southlakessentinel.com
Hidden Valley High School,Virginia,Roanoke,http://titantimes.org
Rock Ridge High School,Virginia,South Riding,https://theblazerrhs.com
West Springfield High School,Virginia,Springfield,http://theoracleonline.org
Robert E. Lee High School,Virginia,Springfield,https://lancenews.org
Dominion High School,Virginia,Sterling,http://dhspress.com
Park View High School,Virginia,Sterling,https://parkviewpatriotpress.com
Oakton High School,Virginia,Vienna,http://oaktonoutlook.com
Kempsville High School,Virginia,Virginia Beach,http://khstreaty.com
Cape Henry Collegiate School,Virginia,Virginia Beach,http://thelighthousechc.com
Frank W. Cox High School,Virginia,Virginia Beach,http://falconpressnews.org
Ocean Lakes High School,Virginia,Virginia Beach,http://olhscurrent.org
Salem High School,Virginia,Virginia Beach,https://sundeviltimes.com
Fauquier High School,Virginia,Warrenton,https://fhsfalconer.com
Warhill High School,Virginia,Williamsburg,https://warhilltimes.org
Woodbridge Senior High School,Virginia,Woodbridge,https://wshsvalkyrie.com
Auburn Riverside High School,Washington,Auburn,https://auburnriversideinflight.org
Prairie High School,Washington,Battle Ground,http://phsfalconflyer.com
Bellingham High School,Washington,Bellingham,https://bayhawkbearer.com
Bothell High School,Washington,Bothell,http://thecatamount.org
North Creek High School,Washington,Bothell,https://jaguarjournal.org
Columbia High School,Washington,Burbank,http://coyotechronicle.org
Camas High School,Washington,Camas,https://camasonian.com
Union High School,Washington,Camas,https://titantribune.org
Eastmont High School,Washington,East Wenatchee,https://ehsscratchingpost.com
Ephrata High School,Washington,Ephrata,https://tigervisionmedia.com
Gig Harbor High School,Washington,Gig Harbor,http://GigHarborSound.com
Granite Falls High School,Washington,Granite Falls,https://tigertribune.org
Issaquah High School,Washington,Issaquah,https://ihsjournalism.online
Inglemoor High School,Washington,Kenmore,http://nordicnews.net
Tahoma High School,Washington,Kent,http://tahomanews.com
Cavelero Mid High School,Washington,Lake Stevens,https://caveleronews.com
Northwest Yeshiva High School,Washington,Mercer Island,https://nyhsmaneidea.com
Mercer Island High School,Washington,Mercer Island,https://mihsislander.org
Crest Learning Center,Washington,Mercer Island,https://mihspegasus.org
Mountlake Terrace High School,Washington,Mountlake Terrace,http://thehawkeye.org
Capital High School,Washington,Olympia,http://theoutlooknewspaper.org
Pasco High School,Washington,Pasco,https://phswasco.com
Puyallup High School,Washington,Puyallup,http://vikingvanguard.com
Emerald Ridge High School,Washington,Puyallup,https://jagwire.org
Renton High School,Washington,Renton,http://rhshawkeye.com
Hazen High School,Washington,Renton,https://hazenthekilt.net
Eastlake High School,Washington,Sammamish,https://ehspacknews.com
Garfield High School,Washington,Seattle,http://garfieldmessenger.org
Bishop Blanchet High School,Washington,Seattle,http://themiter.org
University Prep,Washington,Seattle,https://uprepmedia.com
Lakeside School,Washington,Seattle,https://tatler.lakesideschool.org
West Seattle High School,Washington,Seattle,http://wshsolympian.com
Sedro-Woolley High school,Washington,Sedro-Woolley,http://thecub.swsdonline.com
Shorewood High School,Washington,Shoreline,http://shorewoodtempest.com
Shorecrest High School,Washington,Shoreline,http://highlandpiper-sc.com
Central Kitsap High School,Washington,Silverdale,http://cougarchronicle.org
Glacier Peak High School,Washington,Snohomish,http://alltheedge.com
Snohomish High School,Washington,Snohomish,https://shspantherpress.org
Joel E Ferris High School,Washington,Spokane,https://ferrisinformationnetwork.org
Steilacoom High School,Washington,Steilacoom,https://thesentinelsound.org
Bellarmine Preparatory School,Washington,Tacoma,http://bellarminelion.com
Annie Wright Schools,Washington,Tacoma,http://anniewrightinkwell.org
Lakes High School,Washington,Tacoma,https://lhsledger.org
King''s Way Christian High School,Washington,Vancouver,https://kwknightlynews.com
Walla Walla High School,Washington,Walla Walla,https://wahijournal.com
Wenatchee High School,Washington,Wenatchee,http://whsappleleaf.com
Elkins High School,West Virginia,Elkins,https://ehspress.org
Musselman High School,West Virginia,Inwood,https://muhsciderpress.com
Greenbrier East High School,West Virginia,Lewisburg,https://gehsspartanshield.org
Parkersburg High School,West Virginia,Parkersburg,https://phsjournal.com
Parkersburg South High School,West Virginia,Parkersburg,https://southclarion.com
Point Pleasant High School - WV,West Virginia,Point Pleasant,http://pointislive.com
St. Marys High School,West Virginia,St. Marys,https://smhsargus.com
Weir High School,West Virginia,Weirton,https://weirstudentmedia.com
Lewis County High Schol,West Virginia,Weston,http://thebluegrey.com
Wheeling Park High School,West Virginia,Wheeling,https://theparkpress.org
Amherst High School,Wisconsin,Amherst,https://amhersttalon.org
Appleton North High School,Wisconsin,Appleton,http://northnoct.com
Berlin High School,Wisconsin,Berlin,https://bhsrng.com
Black River Falls High School,Wisconsin,Black River Falls,https://brfhspawprint.com
Brookfield Central High School,Wisconsin,Brookfield,http://bctyro.com
Brookfield East High School,Wisconsin,Brookfield,http://spartanbanner.com/
Brookfield Academy,Wisconsin,Brookfield,https://baknightwatch.org
Cedarburg High School,Wisconsin,Cedarburg,https://chscommonsense.com
De Pere High School,Wisconsin,De Pere,http://deperehsnewspaper.com
Fond du Lac High School,Wisconsin,Fond du Lac,https://wearecardinals.com
Notre Dame Academy,Wisconsin,Green Bay,http://ndatritonian.com
Bay Port High School,Wisconsin,Green Bay,http://bayportside.com
Greendale High School,Wisconsin,Greendale,https://pioneeroutlook.org
Arrowhead High School,Wisconsin,Hartland,http://thearrowhead.org
Hayward High School,Wisconsin,Hayward,https://hhswanaki.com
Joseph A. Craig High School,Wisconsin,Janesville,https://craigcriterion.com
Indian Trail Academy,Wisconsin,Kenosha,https://theblazeithsa.com
Madison East High School,Wisconsin,Madison,https://ehstowermedia.com
Vel Phillips Memorial,Wisconsin,Madison,https://memorialswordandshield.com
Middleton High School,Wisconsin,Middleton,https://mhscardinalchronicle.com
Divine Savior Holy Angels High School,Wisconsin,Milwaukee,https://dshatheword.com
Mineral Point High School,Wisconsin,Mineral Point,https://pointermedia.org
Muskegon Norway High School,Wisconsin,Muskego,http://warriorsword.org
Neenah High School,Wisconsin,Neenah,http://neenahsatellite.com
New Berlin West,Wisconsin,New Berlin,https://mynorsecode.com
Oshkosh North High School,Wisconsin,Oshkosh,https://oshkoshnorthstar.org
Washington Park High School,Wisconsin,Racine,http://parkbeacon.org
Sheboygan South High School,Wisconsin,Sheboygan,http://shs-lakebreeze-publications.com
St. Robert School,Wisconsin,Shorewood,http://strstudentnews.org
Stevens Point Area Senior High,Wisconsin,Stevens Point,http://spashmirror.com
Point of Discovery School,Wisconsin,Stevens Point,https://podspress.net
Stoughton High School,Wisconsin,Stoughton,https://thenorsestar.com
Sevastopol High School,Wisconsin,Sturgeon Bay,https://sevpioneerchips.org
